origin_airport_id,dest_airport_id,op_unique_carrier,day_of_week,time_bucket,total_flights,delay_rate,cancellation_rate
10397,11618,F9,1,Evening,20,78.94736842105263,5.0
10397,11618,F9,1,Morning,23,27.27272727272727,4.3478260869565215
10397,11618,F9,1,Night,23,60.86956521739131,0.0
10397,11618,F9,2,Evening,20,55.00000000000001,0.0
10397,11618,F9,2,Morning,23,21.73913043478261,0.0
10397,11618,F9,2,Night,23,39.130434782608695,0.0
10397,11618,F9,3,Evening,21,28.57142857142857,0.0
10397,11618,F9,3,Morning,23,8.695652173913043,0.0
10397,11618,F9,3,Night,23,30.434782608695656,0.0
10397,11618,F9,4,Evening,20,72.22222222222221,10.0
10397,11618,F9,4,Morning,24,16.666666666666664,0.0
10397,11618,F9,4,Night,24,75.0,0.0
10397,11618,F9,5,Evening,20,66.66666666666666,10.0
10397,11618,F9,5,Morning,24,20.833333333333336,0.0
10397,11618,F9,5,Night,24,47.61904761904761,12.5
10397,11618,F9,6,Evening,20,52.63157894736842,5.0
10397,11618,F9,6,Morning,23,39.130434782608695,0.0
10397,11618,F9,6,Night,23,52.17391304347826,0.0
10397,11618,F9,7,Evening,20,68.75,20.0
10397,11618,F9,7,Morning,23,13.043478260869565,0.0
10397,11618,F9,7,Night,23,55.00000000000001,13.043478260869565
10397,11618,NK,1,Afternoon,23,47.61904761904761,8.695652173913043
10397,11618,NK,1,Evening,5,60.0,0.0
10397,11618,NK,1,Morning,30,24.137931034482758,3.3333333333333335
10397,11618,NK,1,Night,4,75.0,0.0
10397,11618,NK,2,Afternoon,15,40.0,0.0
10397,11618,NK,2,Evening,9,66.66666666666666,0.0
10397,11618,NK,2,Morning,25,0.0,0.0
10397,11618,NK,3,Afternoon,17,25.0,5.882352941176471
10397,11618,NK,3,Evening,9,44.44444444444444,0.0
10397,11618,NK,3,Morning,26,15.384615384615385,0.0
10397,11618,NK,3,Night,1,0.0,0.0
10397,11618,NK,4,Afternoon,22,45.45454545454545,0.0
10397,11618,NK,4,Evening,5,20.0,0.0
10397,11618,NK,4,Morning,30,17.24137931034483,3.3333333333333335
10397,11618,NK,4,Night,4,75.0,0.0
10397,11618,NK,5,Afternoon,23,45.45454545454545,4.3478260869565215
10397,11618,NK,5,Evening,5,60.0,0.0
10397,11618,NK,5,Morning,31,20.0,3.225806451612903
10397,11618,NK,5,Night,4,66.66666666666666,25.0
10397,11618,NK,6,Afternoon,11,45.45454545454545,0.0
10397,11618,NK,6,Evening,9,55.55555555555556,0.0
10397,11618,NK,6,Morning,30,23.333333333333332,0.0
10397,11618,NK,7,Afternoon,22,47.61904761904761,4.545454545454546
10397,11618,NK,7,Evening,5,40.0,0.0
10397,11618,NK,7,Morning,30,26.666666666666668,0.0
10397,11618,NK,7,Night,4,75.0,0.0
10397,11618,UA,1,Afternoon,68,34.84848484848485,2.9411764705882355
10397,11618,UA,1,Evening,45,41.86046511627907,4.444444444444445
10397,11618,UA,1,Morning,128,9.6,2.34375
10397,11618,UA,2,Afternoon,71,30.0,1.408450704225352
10397,11618,UA,2,Evening,43,47.5,6.976744186046512
10397,11618,UA,2,Morning,129,13.492063492063492,2.3255813953488373
10397,11618,UA,3,Afternoon,67,20.634920634920633,5.970149253731344
10397,11618,UA,3,Evening,45,46.666666666666664,0.0
10397,11618,UA,3,Morning,133,7.6923076923076925,2.255639097744361
10397,11618,UA,4,Afternoon,67,48.484848484848484,1.492537313432836
10397,11618,UA,4,Evening,43,75.0,6.976744186046512
10397,11618,UA,4,Morning,132,20.76923076923077,1.5151515151515151
10397,11618,UA,5,Afternoon,70,38.23529411764706,2.857142857142857
10397,11618,UA,5,Evening,42,51.28205128205128,7.142857142857143
10397,11618,UA,5,Morning,132,13.28125,3.0303030303030303
10397,11618,UA,6,Afternoon,24,50.0,0.0
10397,11618,UA,6,Evening,12,41.66666666666667,0.0
10397,11618,UA,6,Late Night/Early Morning,1,0.0,0.0
10397,11618,UA,6,Morning,82,27.500000000000004,2.4390243902439024
10397,11618,UA,7,Afternoon,55,30.76923076923077,5.454545454545454
10397,11618,UA,7,Evening,32,53.333333333333336,6.25
10397,11618,UA,7,Morning,123,13.223140495867769,1.6260162601626016
10397,11618,YX,3,Evening,1,0.0,0.0
10397,11618,YX,4,Afternoon,1,,100.0
10397,11618,YX,4,Evening,2,50.0,0.0
10397,11618,YX,5,Evening,2,0.0,0.0
10397,11618,YX,6,Afternoon,33,30.303030303030305,0.0
10397,11618,YX,6,Evening,20,15.789473684210526,5.0
10397,11618,YX,6,Morning,9,22.22222222222222,0.0
10397,11618,YX,7,Afternoon,10,11.11111111111111,10.0
10397,11618,YX,7,Evening,8,66.66666666666666,25.0
10397,11618,YX,7,Morning,6,66.66666666666666,0.0
10397,11624,DL,1,Afternoon,61,36.666666666666664,1.639344262295082
10397,11624,DL,1,Evening,43,16.666666666666664,2.3255813953488373
10397,11624,DL,1,Morning,68,19.11764705882353,0.0
10397,11624,DL,2,Afternoon,61,18.0327868852459,0.0
10397,11624,DL,2,Evening,43,20.930232558139537,0.0
10397,11624,DL,2,Morning,68,16.176470588235293,0.0
10397,11624,DL,3,Afternoon,60,28.333333333333332,0.0
10397,11624,DL,3,Evening,43,20.930232558139537,0.0
10397,11624,DL,3,Morning,71,8.450704225352112,0.0
10397,11624,DL,4,Afternoon,61,24.59016393442623,0.0
10397,11624,DL,4,Evening,43,23.25581395348837,0.0
10397,11624,DL,4,Morning,71,7.042253521126761,0.0
10397,11624,DL,5,Afternoon,60,27.586206896551722,3.3333333333333335
10397,11624,DL,5,Evening,42,26.82926829268293,2.380952380952381
10397,11624,DL,5,Morning,71,15.714285714285714,1.408450704225352
10397,11624,DL,6,Afternoon,59,16.94915254237288,0.0
10397,11624,DL,6,Evening,42,23.809523809523807,0.0
10397,11624,DL,6,Morning,70,17.391304347826086,1.4285714285714286
10397,11624,DL,7,Afternoon,58,36.206896551724135,0.0
10397,11624,DL,7,Evening,43,30.23255813953488,0.0
10397,11624,DL,7,Morning,71,19.718309859154928,0.0
10397,11637,DL,6,Night,5,20.0,0.0
10397,11638,DL,1,Evening,35,22.857142857142858,0.0
10397,11638,DL,2,Evening,25,28.000000000000004,0.0
10397,11638,DL,3,Evening,26,23.076923076923077,0.0
10397,11638,DL,4,Evening,36,36.11111111111111,0.0
10397,11638,DL,5,Evening,36,34.285714285714285,2.7777777777777777
10397,11638,DL,6,Evening,27,38.46153846153847,3.7037037037037037
10397,11638,DL,7,Evening,33,18.181818181818183,0.0
10397,11641,DL,1,Afternoon,5,60.0,0.0
10397,11641,DL,1,Evening,8,12.5,0.0
10397,11641,DL,2,Afternoon,1,,100.0
10397,11641,DL,2,Evening,8,50.0,0.0
10397,11641,DL,3,Afternoon,1,100.0,0.0
10397,11641,DL,3,Evening,8,50.0,0.0
10397,11641,DL,4,Afternoon,6,50.0,0.0
10397,11641,DL,4,Evening,8,37.5,0.0
10397,11641,DL,5,Afternoon,5,60.0,0.0
10397,11641,DL,5,Evening,8,62.5,0.0
10397,11641,DL,6,Afternoon,1,0.0,0.0
10397,11641,DL,6,Evening,3,50.0,33.333333333333336
10397,11641,DL,7,Afternoon,3,33.33333333333333,0.0
10397,11641,DL,7,Evening,10,30.0,0.0
10397,11641,DL,7,Morning,1,0.0,0.0
10397,11641,OO,1,Afternoon,9,0.0,0.0
10397,11641,OO,1,Morning,5,20.0,0.0
10397,11641,OO,2,Morning,7,28.57142857142857,0.0
10397,11641,OO,3,Morning,7,0.0,0.0
10397,11641,OO,4,Afternoon,7,28.57142857142857,0.0
10397,11641,OO,4,Morning,7,14.285714285714285,0.0
10397,11641,OO,4,Night,9,33.33333333333333,0.0
10397,11641,OO,5,Morning,5,0.0,0.0
10397,11641,OO,6,Afternoon,8,12.5,0.0
10397,11641,OO,6,Night,8,12.5,0.0
10397,11641,OO,7,Afternoon,4,0.0,0.0
10397,11641,OO,7,Morning,6,16.666666666666664,0.0
10397,11697,DL,1,Afternoon,161,39.130434782608695,0.0
10397,11697,DL,1,Evening,86,37.34939759036144,3.488372093023256
10397,11697,DL,1,Morning,189,24.46808510638298,0.5291005291005291
10397,11697,DL,1,Night,68,45.45454545454545,2.9411764705882355
10397,11697,DL,2,Afternoon,154,27.92207792207792,0.0
10397,11697,DL,2,Evening,86,31.3953488372093,0.0
10397,11697,DL,2,Morning,186,18.27956989247312,0.0
10397,11697,DL,2,Night,43,32.55813953488372,0.0
10397,11697,DL,3,Afternoon,159,26.582278481012654,0.6289308176100629
10397,11697,DL,3,Evening,87,32.18390804597701,0.0
10397,11697,DL,3,Morning,190,19.680851063829788,1.0526315789473684
10397,11697,DL,3,Night,44,27.27272727272727,0.0
10397,11697,DL,4,Afternoon,164,30.48780487804878,0.0
10397,11697,DL,4,Evening,88,43.18181818181818,0.0
10397,11697,DL,4,Morning,193,11.917098445595855,0.0
10397,11697,DL,4,Night,71,36.76470588235294,4.225352112676056
10397,11697,DL,5,Afternoon,163,30.81761006289308,2.4539877300613497
10397,11697,DL,5,Evening,88,41.37931034482759,1.1363636363636365
10397,11697,DL,5,Morning,192,21.92513368983957,2.6041666666666665
10397,11697,DL,5,Night,71,44.927536231884055,2.816901408450704
10397,11697,DL,6,Afternoon,150,39.33333333333333,0.0
10397,11697,DL,6,Evening,82,32.926829268292686,0.0
10397,11697,DL,6,Morning,180,21.142857142857142,2.7777777777777777
10397,11697,DL,6,Night,45,28.888888888888886,0.0
10397,11697,DL,7,Afternoon,158,46.15384615384615,1.2658227848101267
10397,11697,DL,7,Evening,86,51.76470588235295,1.1627906976744187
10397,11697,DL,7,Morning,186,21.50537634408602,0.0
10397,11697,DL,7,Night,68,47.61904761904761,7.352941176470588
10397,11697,F9,1,Afternoon,25,52.0,0.0
10397,11697,F9,1,Evening,14,42.857142857142854,0.0
10397,11697,F9,1,Morning,12,50.0,0.0
10397,11697,F9,1,Night,21,52.38095238095239,0.0
10397,11697,F9,2,Afternoon,27,37.03703703703704,0.0
10397,11697,F9,2,Evening,5,60.0,0.0
10397,11697,F9,2,Morning,13,23.076923076923077,0.0
10397,11697,F9,2,Night,3,33.33333333333333,0.0
10397,11697,F9,3,Afternoon,17,29.411764705882355,0.0
10397,11697,F9,3,Evening,4,0.0,0.0
10397,11697,F9,3,Morning,23,13.043478260869565,0.0
10397,11697,F9,3,Night,3,0.0,0.0
10397,11697,F9,4,Afternoon,21,25.0,4.761904761904762
10397,11697,F9,4,Evening,12,50.0,0.0
10397,11697,F9,4,Morning,16,20.0,6.25
10397,11697,F9,4,Night,22,42.857142857142854,4.545454545454546
10397,11697,F9,5,Afternoon,30,31.03448275862069,3.3333333333333335
10397,11697,F9,5,Evening,7,71.42857142857143,0.0
10397,11697,F9,5,Morning,16,25.0,0.0
10397,11697,F9,5,Night,22,52.38095238095239,4.545454545454546
10397,11697,F9,6,Afternoon,5,40.0,0.0
10397,11697,F9,6,Evening,15,26.666666666666668,0.0
10397,11697,F9,6,Morning,27,37.03703703703704,0.0
10397,11697,F9,6,Night,13,25.0,7.6923076923076925
10397,11697,F9,7,Afternoon,21,50.0,4.761904761904762
10397,11697,F9,7,Evening,11,54.54545454545454,0.0
10397,11697,F9,7,Late Night/Early Morning,1,0.0,0.0
10397,11697,F9,7,Morning,16,40.0,6.25
10397,11697,F9,7,Night,21,33.33333333333333,14.285714285714286
10397,11697,NK,1,Afternoon,14,35.714285714285715,0.0
10397,11697,NK,1,Evening,24,62.5,0.0
10397,11697,NK,1,Late Night/Early Morning,43,11.627906976744185,0.0
10397,11697,NK,1,Morning,59,35.59322033898305,0.0
10397,11697,NK,1,Night,32,43.75,0.0
10397,11697,NK,2,Afternoon,7,28.57142857142857,0.0
10397,11697,NK,2,Evening,36,37.142857142857146,2.7777777777777777
10397,11697,NK,2,Late Night/Early Morning,43,6.976744186046512,0.0
10397,11697,NK,2,Morning,55,18.51851851851852,1.8181818181818181
10397,11697,NK,2,Night,13,23.076923076923077,0.0
10397,11697,NK,3,Afternoon,5,20.0,0.0
10397,11697,NK,3,Evening,36,22.22222222222222,0.0
10397,11697,NK,3,Late Night/Early Morning,42,9.75609756097561,2.380952380952381
10397,11697,NK,3,Morning,56,9.090909090909092,1.7857142857142858
10397,11697,NK,3,Night,15,20.0,0.0
10397,11697,NK,4,Afternoon,26,30.76923076923077,0.0
10397,11697,NK,4,Evening,34,52.94117647058824,0.0
10397,11697,NK,4,Late Night/Early Morning,44,13.636363636363635,0.0
10397,11697,NK,4,Morning,50,14.285714285714285,2.0
10397,11697,NK,4,Night,32,34.375,0.0
10397,11697,NK,5,Afternoon,14,14.285714285714285,0.0
10397,11697,NK,5,Evening,23,40.909090909090914,4.3478260869565215
10397,11697,NK,5,Late Night/Early Morning,44,16.27906976744186,2.272727272727273
10397,11697,NK,5,Morning,60,20.33898305084746,1.6666666666666667
10397,11697,NK,5,Night,33,38.70967741935484,6.0606060606060606
10397,11697,NK,6,Afternoon,20,35.0,0.0
10397,11697,NK,6,Evening,27,48.148148148148145,0.0
10397,11697,NK,6,Late Night/Early Morning,43,12.195121951219512,4.651162790697675
10397,11697,NK,6,Morning,61,25.0,1.639344262295082
10397,11697,NK,6,Night,13,46.15384615384615,0.0
10397,11697,NK,7,Afternoon,20,50.0,0.0
10397,11697,NK,7,Evening,35,54.54545454545454,5.714285714285714
10397,11697,NK,7,Late Night/Early Morning,43,18.6046511627907,0.0
10397,11697,NK,7,Morning,51,31.372549019607842,0.0
10397,11697,NK,7,Night,31,48.38709677419355,0.0
10397,11697,WN,1,Evening,14,28.57142857142857,0.0
10397,11697,WN,1,Morning,14,35.714285714285715,0.0
10397,11697,WN,2,Evening,13,15.384615384615385,0.0
10397,11697,WN,2,Morning,13,0.0,0.0
10397,11697,WN,3,Evening,14,14.285714285714285,0.0
10397,11697,WN,3,Morning,14,21.428571428571427,0.0
10397,11697,WN,4,Evening,13,15.384615384615385,0.0
10397,11697,WN,4,Morning,14,35.714285714285715,0.0
10397,11697,WN,4,Night,1,0.0,0.0
10397,11697,WN,5,Afternoon,1,0.0,0.0
10397,11697,WN,5,Evening,14,38.46153846153847,7.142857142857143
10397,11697,WN,5,Morning,14,15.384615384615385,7.142857142857143
10397,11697,WN,6,Afternoon,4,0.0,0.0
10397,11697,WN,6,Evening,6,16.666666666666664,0.0
10397,11697,WN,6,Morning,14,35.714285714285715,0.0
10397,11697,WN,7,Evening,8,25.0,0.0
10397,11697,WN,7,Morning,14,46.15384615384615,7.142857142857143
10397,11697,WN,7,Night,6,83.33333333333334,0.0
10397,11775,DL,1,Night,43,27.906976744186046,0.0
10397,11775,DL,2,Night,43,23.809523809523807,2.3255813953488373
10397,11775,DL,3,Evening,1,0.0,0.0
10397,11775,DL,3,Night,43,30.23255813953488,0.0
10397,11775,DL,4,Evening,1,0.0,0.0
10397,11775,DL,4,Night,43,37.2093023255814,0.0
10397,11775,DL,5,Evening,1,100.0,0.0
10397,11775,DL,5,Night,43,36.58536585365854,4.651162790697675
10397,11775,DL,6,Night,43,26.190476190476193,2.3255813953488373
10397,11775,DL,7,Night,43,26.190476190476193,2.3255813953488373
10397,11823,OO,1,Afternoon,43,23.25581395348837,0.0
10397,11823,OO,1,Morning,43,13.953488372093023,0.0
10397,11823,OO,1,Night,43,32.55813953488372,0.0
10397,11823,OO,2,Afternoon,42,17.073170731707318,2.380952380952381
10397,11823,OO,2,Evening,1,0.0,0.0
10397,11823,OO,2,Morning,43,9.30232558139535,0.0
10397,11823,OO,2,Night,42,14.634146341463413,2.380952380952381
10397,11823,OO,3,Afternoon,42,30.952380952380953,0.0
10397,11823,OO,3,Evening,1,0.0,0.0
10397,11823,OO,3,Morning,44,13.636363636363635,0.0
10397,11823,OO,3,Night,43,45.23809523809524,2.3255813953488373
10397,11823,OO,4,Afternoon,43,34.883720930232556,0.0
10397,11823,OO,4,Morning,44,18.181818181818183,0.0
10397,11823,OO,4,Night,44,27.27272727272727,0.0
10397,11823,OO,5,Afternoon,41,32.5,2.4390243902439024
10397,11823,OO,5,Evening,1,0.0,0.0
10397,11823,OO,5,Morning,44,4.651162790697675,2.272727272727273
10397,11823,OO,5,Night,43,30.952380952380953,2.3255813953488373
10397,11823,OO,6,Afternoon,14,14.285714285714285,0.0
10397,11823,OO,6,Evening,6,50.0,0.0
10397,11823,OO,6,Morning,43,9.30232558139535,0.0
10397,11823,OO,6,Night,37,21.62162162162162,0.0
10397,11823,OO,7,Afternoon,39,28.205128205128204,0.0
10397,11823,OO,7,Evening,1,0.0,0.0
10397,11823,OO,7,Morning,43,6.976744186046512,0.0
10397,11823,OO,7,Night,42,35.714285714285715,0.0
10397,11884,DL,1,Evening,9,33.33333333333333,0.0
10397,11884,DL,1,Morning,43,23.25581395348837,0.0
10397,11884,DL,2,Evening,9,33.33333333333333,0.0
10397,11884,DL,2,Morning,43,9.30232558139535,0.0
10397,11884,DL,3,Evening,9,22.22222222222222,0.0
10397,11884,DL,3,Morning,44,15.909090909090908,0.0
10397,11884,DL,4,Evening,32,16.129032258064516,3.125
10397,11884,DL,4,Morning,44,15.909090909090908,0.0
10397,11884,DL,5,Evening,31,36.666666666666664,3.225806451612903
10397,11884,DL,5,Morning,44,7.142857142857142,4.545454545454546
10397,11884,DL,6,Evening,1,100.0,0.0
10397,11884,DL,6,Morning,43,14.285714285714285,2.3255813953488373
10397,11884,DL,7,Evening,32,21.875,0.0
10397,11884,DL,7,Morning,43,18.6046511627907,0.0
10397,11953,DL,1,Afternoon,66,15.384615384615385,1.5151515151515151
10397,11953,DL,1,Evening,26,19.230769230769234,0.0
10397,11953,DL,1,Morning,56,12.5,0.0
10397,11953,DL,1,Night,43,19.047619047619047,2.3255813953488373
10397,11953,DL,2,Afternoon,66,9.230769230769232,1.5151515151515151
10397,11953,DL,2,Evening,29,17.857142857142858,3.4482758620689653
10397,11953,DL,2,Morning,52,7.6923076923076925,0.0
10397,11953,DL,2,Night,39,23.684210526315788,2.5641025641025643
10397,11953,DL,3,Afternoon,65,16.923076923076923,0.0
10397,11953,DL,3,Evening,33,21.21212121212121,0.0
10397,11953,DL,3,Morning,55,7.2727272727272725,0.0
10397,11953,DL,3,Night,37,27.027027027027028,0.0
10397,11953,DL,4,Afternoon,64,18.75,0.0
10397,11953,DL,4,Evening,27,22.22222222222222,0.0
10397,11953,DL,4,Morning,59,6.779661016949152,0.0
10397,11953,DL,4,Night,44,18.181818181818183,0.0
10397,11953,DL,5,Afternoon,63,20.967741935483872,1.5873015873015872
10397,11953,DL,5,Evening,28,25.0,0.0
10397,11953,DL,5,Morning,58,6.896551724137931,0.0
10397,11953,DL,5,Night,43,26.82926829268293,4.651162790697675
10397,11953,DL,6,Afternoon,50,24.0,0.0
10397,11953,DL,6,Evening,11,18.181818181818183,0.0
10397,11953,DL,6,Morning,48,19.565217391304348,4.166666666666667
10397,11953,DL,6,Night,36,11.11111111111111,0.0
10397,11953,DL,7,Afternoon,63,31.746031746031743,0.0
10397,11953,DL,7,Evening,26,16.0,3.8461538461538463
10397,11953,DL,7,Morning,63,22.22222222222222,0.0
10397,11953,DL,7,Night,41,19.51219512195122,0.0
10397,11953,OO,5,Morning,9,14.285714285714285,22.22222222222222
10397,11973,DL,1,Afternoon,61,24.59016393442623,0.0
10397,11973,DL,1,Evening,11,0.0,0.0
10397,11973,DL,1,Morning,51,12.0,1.9607843137254901
10397,11973,DL,1,Night,40,28.205128205128204,2.5
10397,11973,DL,2,Afternoon,56,9.090909090909092,1.7857142857142858
10397,11973,DL,2,Evening,16,20.0,6.25
10397,11973,DL,2,Morning,47,4.3478260869565215,2.127659574468085
10397,11973,DL,2,Night,34,23.52941176470588,0.0
10397,11973,DL,3,Afternoon,58,19.298245614035086,1.7241379310344827
10397,11973,DL,3,Evening,15,35.714285714285715,6.666666666666667
10397,11973,DL,3,Morning,46,6.666666666666667,2.1739130434782608
10397,11973,DL,3,Night,35,25.71428571428571,0.0
10397,11973,DL,4,Afternoon,63,19.047619047619047,0.0
10397,11973,DL,4,Evening,11,27.27272727272727,0.0
10397,11973,DL,4,Morning,51,7.8431372549019605,0.0
10397,11973,DL,4,Night,41,24.390243902439025,0.0
10397,11973,DL,5,Afternoon,65,18.75,1.5384615384615385
10397,11973,DL,5,Evening,9,33.33333333333333,0.0
10397,11973,DL,5,Morning,51,4.0,1.9607843137254901
10397,11973,DL,5,Night,41,23.076923076923077,4.878048780487805
10397,11973,DL,6,Afternoon,41,27.500000000000004,2.4390243902439024
10397,11973,DL,6,Evening,10,30.0,0.0
10397,11973,DL,6,Morning,39,8.108108108108109,5.128205128205129
10397,11973,DL,6,Night,34,17.647058823529413,0.0
10397,11973,DL,7,Afternoon,66,27.692307692307693,1.5151515151515151
10397,11973,DL,7,Evening,10,60.0,0.0
10397,11973,DL,7,Morning,45,13.333333333333334,0.0
10397,11973,DL,7,Night,40,32.5,0.0
10397,11977,DL,1,Night,43,25.581395348837212,0.0
10397,11977,DL,2,Evening,13,23.076923076923077,0.0
10397,11977,DL,2,Night,30,10.0,0.0
10397,11977,DL,3,Evening,15,13.333333333333334,0.0
10397,11977,DL,3,Morning,1,0.0,0.0
10397,11977,DL,3,Night,29,17.24137931034483,0.0
10397,11977,DL,4,Morning,1,0.0,0.0
10397,11977,DL,4,Night,44,34.090909090909086,0.0
10397,11977,DL,5,Evening,1,0.0,0.0
10397,11977,DL,5,Night,43,29.268292682926827,4.651162790697675
10397,11977,DL,6,Evening,14,21.428571428571427,0.0
10397,11977,DL,6,Morning,2,0.0,0.0
10397,11977,DL,6,Night,29,27.586206896551722,0.0
10397,11977,DL,7,Afternoon,1,0.0,0.0
10397,11977,DL,7,Morning,1,100.0,0.0
10397,11977,DL,7,Night,43,25.581395348837212,0.0
10397,11986,DL,1,Afternoon,43,11.627906976744185,0.0
10397,11986,DL,1,Evening,41,9.75609756097561,0.0
10397,11986,DL,1,Morning,43,13.953488372093023,0.0
10397,11986,DL,1,Night,43,27.906976744186046,0.0
10397,11986,DL,2,Afternoon,43,13.953488372093023,0.0
10397,11986,DL,2,Evening,39,20.51282051282051,0.0
10397,11986,DL,2,Morning,43,4.651162790697675,0.0
10397,11986,DL,2,Night,43,21.428571428571427,2.3255813953488373
10397,11986,DL,3,Afternoon,44,11.363636363636363,0.0
10397,11986,DL,3,Evening,40,12.5,0.0
10397,11986,DL,3,Morning,44,13.636363636363635,0.0
10397,11986,DL,3,Night,44,18.181818181818183,0.0
10397,11986,DL,4,Afternoon,45,15.555555555555555,0.0
10397,11986,DL,4,Evening,40,17.5,0.0
10397,11986,DL,4,Morning,44,4.545454545454546,0.0
10397,11986,DL,4,Night,44,27.27272727272727,0.0
10397,11986,DL,5,Afternoon,45,13.953488372093023,4.444444444444445
10397,11986,DL,5,Evening,39,32.432432432432435,5.128205128205129
10397,11986,DL,5,Morning,44,13.953488372093023,2.272727272727273
10397,11986,DL,5,Night,44,23.25581395348837,2.272727272727273
10397,11986,DL,6,Afternoon,40,20.51282051282051,2.5
10397,11986,DL,6,Evening,5,0.0,0.0
10397,11986,DL,6,Morning,42,12.195121951219512,2.380952380952381
10397,11986,DL,6,Night,43,20.930232558139537,0.0
10397,11986,DL,7,Afternoon,40,20.0,0.0
10397,11986,DL,7,Evening,39,18.421052631578945,2.5641025641025643
10397,11986,DL,7,Morning,43,9.30232558139535,0.0
10397,11986,DL,7,Night,43,27.906976744186046,0.0
10397,11986,F9,2,Afternoon,2,0.0,0.0
10397,11986,F9,2,Morning,1,0.0,0.0
10397,11986,F9,4,Afternoon,2,0.0,0.0
10397,11986,F9,4,Morning,17,23.52941176470588,0.0
10397,11986,F9,7,Afternoon,2,50.0,0.0
10397,11986,F9,7,Morning,16,25.0,0.0
10397,11995,DL,1,Afternoon,98,24.742268041237114,1.0204081632653061
10397,11995,DL,1,Evening,101,23.0,0.9900990099009901
10397,11995,DL,1,Morning,86,10.465116279069768,0.0
10397,11995,DL,1,Night,62,25.806451612903224,0.0
10397,11995,DL,2,Afternoon,97,14.432989690721648,0.0
10397,11995,DL,2,Evening,80,30.0,0.0
10397,11995,DL,2,Morning,86,11.627906976744185,0.0
10397,11995,DL,2,Night,47,19.148936170212767,0.0
10397,11995,DL,3,Afternoon,98,14.432989690721648,1.0204081632653061
10397,11995,DL,3,Evening,85,20.238095238095237,1.1764705882352942
10397,11995,DL,3,Morning,87,9.30232558139535,1.1494252873563218
10397,11995,DL,3,Night,44,11.363636363636363,0.0
10397,11995,DL,4,Afternoon,99,18.367346938775512,1.0101010101010102
10397,11995,DL,4,Evening,102,28.431372549019606,0.0
10397,11995,DL,4,Morning,87,10.344827586206897,0.0
10397,11995,DL,4,Night,60,23.333333333333332,0.0
10397,11995,DL,5,Afternoon,99,15.625,3.0303030303030303
10397,11995,DL,5,Evening,102,34.02061855670103,4.901960784313726
10397,11995,DL,5,Morning,85,8.536585365853659,3.5294117647058822
10397,11995,DL,5,Night,60,21.052631578947366,5.0
10397,11995,DL,6,Afternoon,78,11.688311688311687,1.2820512820512822
10397,11995,DL,6,Evening,73,30.136986301369863,0.0
10397,11995,DL,6,Morning,73,14.084507042253522,2.73972602739726
10397,11995,DL,6,Night,43,16.27906976744186,0.0
10397,11995,DL,7,Afternoon,96,30.526315789473685,1.0416666666666667
10397,11995,DL,7,Evening,97,24.742268041237114,0.0
10397,11995,DL,7,Morning,79,16.455696202531644,0.0
10397,11995,DL,7,Night,60,23.333333333333332,0.0
10397,11996,DL,1,Afternoon,95,25.263157894736842,0.0
10397,11996,DL,1,Evening,102,20.588235294117645,0.0
10397,11996,DL,1,Morning,86,15.11627906976744,0.0
10397,11996,DL,1,Night,63,20.967741935483872,1.5873015873015872
10397,11996,DL,2,Afternoon,94,18.27956989247312,1.0638297872340425
10397,11996,DL,2,Evening,76,18.421052631578945,0.0
10397,11996,DL,2,Morning,87,8.045977011494253,0.0
10397,11996,DL,2,Night,53,15.09433962264151,0.0
10397,11996,DL,3,Afternoon,96,13.684210526315791,1.0416666666666667
10397,11996,DL,3,Evening,77,15.789473684210526,1.2987012987012987
10397,11996,DL,3,Morning,88,4.545454545454546,0.0
10397,11996,DL,3,Night,54,16.666666666666664,0.0
10397,11996,DL,4,Afternoon,97,18.556701030927837,0.0
10397,11996,DL,4,Evening,104,25.961538461538463,0.0
10397,11996,DL,4,Morning,89,11.235955056179774,0.0
10397,11996,DL,4,Night,63,30.158730158730158,0.0
10397,11996,DL,5,Afternoon,95,21.50537634408602,2.1052631578947367
10397,11996,DL,5,Evening,103,27.0,2.912621359223301
10397,11996,DL,5,Morning,88,13.793103448275861,1.1363636363636365
10397,11996,DL,5,Night,63,30.0,4.761904761904762
10397,11996,DL,6,Afternoon,73,23.28767123287671,0.0
10397,11996,DL,6,Evening,72,25.0,0.0
10397,11996,DL,6,Morning,72,5.714285714285714,2.7777777777777777
10397,11996,DL,6,Night,48,23.91304347826087,4.166666666666667
10397,11996,DL,7,Afternoon,98,34.375,2.0408163265306123
10397,11996,DL,7,Evening,96,31.25,0.0
10397,11996,DL,7,Morning,81,13.580246913580247,0.0
10397,11996,DL,7,Night,65,28.125,1.5384615384615385
10397,11996,WN,1,Afternoon,8,12.5,0.0
10397,11996,WN,1,Morning,6,0.0,0.0
10397,11996,WN,2,Afternoon,9,11.11111111111111,0.0
10397,11996,WN,2,Morning,4,0.0,0.0
10397,11996,WN,3,Afternoon,10,10.0,0.0
10397,11996,WN,3,Morning,4,0.0,0.0
10397,11996,WN,4,Afternoon,6,0.0,0.0
10397,11996,WN,4,Morning,8,12.5,0.0
10397,11996,WN,5,Afternoon,6,0.0,16.666666666666668
10397,11996,WN,5,Morning,8,0.0,0.0
10397,11996,WN,6,Morning,14,14.285714285714285,0.0
10397,11996,WN,7,Afternoon,5,20.0,0.0
10397,11996,WN,7,Morning,9,11.11111111111111,0.0
