ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DEP_HOUR,total_flights,delay_rate
11042,10721,8,3,100.0
11042,10721,10,13,0.0
11042,10721,11,28,17.857142857142858
11042,10721,12,4,25.0
11042,10721,13,1,100.0
11042,10721,14,3,0.0
11042,10721,15,8,37.5
11042,10721,16,12,91.66666666666666
11042,10721,17,15,66.66666666666666
11042,10721,18,6,83.33333333333334
11042,10721,19,6,100.0
11042,10721,20,1,100.0
11042,10821,5,30,0.0
11042,10821,11,12,0.0
11042,10821,12,1,100.0
11042,10821,13,13,7.6923076923076925
11042,10821,15,12,8.333333333333332
11042,10821,16,10,30.0
11042,10821,17,7,57.14285714285714
11042,10821,18,1,0.0
11042,11057,5,27,0.0
11042,11057,6,3,0.0
11042,11057,8,1,0.0
11042,11057,9,19,0.0
11042,11057,10,9,22.22222222222222
11042,11057,11,16,0.0
11042,11057,12,12,8.333333333333332
11042,11057,13,13,23.076923076923077
11042,11057,14,1,100.0
11042,11057,15,8,12.5
11042,11057,16,23,8.695652173913043
11042,11057,17,2,50.0
11042,11057,19,7,0.0
11042,11057,21,1,100.0
11042,11278,5,25,0.0
11042,11278,6,5,40.0
11042,11278,8,2,0.0
11042,11278,9,19,5.263157894736842
11042,11278,11,1,100.0
11042,11278,12,18,0.0
11042,11278,13,6,16.666666666666664
11042,11278,14,2,100.0
11042,11278,15,1,100.0
11042,11278,17,26,15.384615384615385
11042,11278,18,3,100.0
11042,11278,19,11,9.090909090909092
11042,11278,20,9,55.55555555555556
11042,11278,21,6,100.0
11042,11278,22,1,100.0
11042,11292,0,1,100.0
11042,11292,5,19,0.0
11042,11292,6,6,0.0
11042,11292,7,1,100.0
11042,11292,8,30,0.0
11042,11292,10,20,0.0
11042,11292,11,6,0.0
11042,11292,13,4,0.0
11042,11292,16,26,0.0
11042,11292,17,27,18.51851851851852
11042,11292,18,6,83.33333333333334
11042,11292,19,3,33.33333333333333
11042,11292,20,10,30.0
11042,11292,21,3,100.0
11042,11298,4,23,4.3478260869565215
11042,11298,5,5,20.0
11042,11298,6,19,5.263157894736842
11042,11298,7,6,33.33333333333333
11042,11298,8,3,100.0
11042,11298,9,1,100.0
11042,11298,11,38,7.894736842105263
11042,11298,12,5,60.0
11042,11298,13,2,100.0
11042,11298,14,26,0.0
11042,11298,15,2,100.0
11042,11298,16,1,100.0
11042,11298,17,1,100.0
11042,11298,18,1,0.0
11042,11298,19,6,16.666666666666664
11042,11298,20,1,100.0
11042,11298,21,1,100.0
11042,11298,22,1,100.0
11042,11433,8,29,0.0
11042,11433,10,1,100.0
11042,11433,14,13,0.0
11042,11433,15,16,6.25
11042,11433,16,2,50.0
11042,11433,18,12,0.0
11042,11433,21,1,100.0
11042,11618,6,23,0.0
11042,11618,7,21,0.0
11042,11618,8,15,13.333333333333334
11042,11618,9,1,100.0
11042,11618,10,1,100.0
11042,11618,12,24,16.666666666666664
11042,11618,13,3,100.0
11042,11618,14,5,20.0
11042,11618,15,17,11.76470588235294
11042,11618,16,9,11.11111111111111
11042,11618,17,17,23.52941176470588
11042,11618,18,8,37.5
11042,11618,19,16,43.75
11042,11618,20,6,100.0
11042,11618,21,3,100.0
11042,11618,22,1,100.0
11042,11697,6,23,0.0
11042,11697,7,2,50.0
11042,11697,14,1,100.0
11042,11697,15,5,0.0
11042,11697,16,7,28.57142857142857
11042,11697,18,1,0.0
11042,11697,19,11,0.0
11042,11697,20,1,100.0
11042,11697,21,3,100.0
11042,11697,22,1,100.0
11042,11697,23,1,100.0
11042,12264,5,16,0.0
11042,12264,6,2,50.0
11042,12264,10,24,4.166666666666666
11042,12264,14,20,10.0
11042,12264,15,5,20.0
11042,12264,18,1,100.0
11042,12264,19,19,0.0
11042,12264,20,5,40.0
11042,12264,21,1,100.0
11042,12264,22,2,100.0
11042,12264,23,2,100.0
11042,12266,5,4,0.0
11042,12266,6,26,0.0
11042,12266,14,3,0.0
11042,12266,15,27,7.4074074074074066
11042,12478,9,26,0.0
11042,12478,10,4,25.0
11042,12478,16,2,0.0
11042,12478,17,23,4.3478260869565215
11042,12478,18,3,100.0
11042,12478,19,1,100.0
11042,12889,5,4,0.0
11042,12889,7,16,0.0
11042,12889,8,1,100.0
11042,12889,12,22,13.636363636363635
11042,12889,14,4,25.0
11042,12889,15,1,0.0
11042,12889,16,11,0.0
11042,12889,17,5,60.0
11042,12889,18,12,0.0
11042,12889,21,1,100.0
11042,12892,6,27,3.7037037037037033
11042,12892,7,2,50.0
11042,12892,8,1,100.0
11042,12892,14,21,4.761904761904762
11042,12953,5,37,2.7027027027027026
11042,12953,6,4,25.0
11042,12953,7,1,100.0
11042,12953,10,13,0.0
11042,12953,11,3,33.33333333333333
11042,12953,12,38,0.0
11042,12953,13,5,40.0
11042,12953,14,22,9.090909090909092
11042,12953,15,5,0.0
11042,12953,16,1,100.0
11042,12953,17,25,29.166666666666668
11042,12953,18,1,100.0
11042,12953,19,1,100.0
11042,13204,6,16,0.0
11042,13204,7,31,0.0
11042,13204,8,6,0.0
11042,13204,9,1,100.0
11042,13204,11,1,0.0
11042,13204,12,5,20.0
11042,13204,13,8,12.5
11042,13204,14,2,0.0
11042,13204,15,1,100.0
11042,13204,17,15,6.666666666666667
11042,13204,18,3,66.66666666666666
11042,13204,19,4,25.0
11042,13204,21,13,15.384615384615385
11042,13204,22,4,100.0
11042,13232,6,18,11.11111111111111
11042,13232,7,12,8.333333333333332
11042,13232,10,9,0.0
11042,13232,11,13,7.6923076923076925
11042,13232,13,13,0.0
11042,13232,15,9,0.0
11042,13232,16,8,75.0
11042,13232,18,9,0.0
11042,13232,19,16,12.5
11042,13232,21,1,100.0
11042,13303,5,22,0.0
11042,13303,6,6,0.0
11042,13303,10,2,0.0
11042,13303,11,5,20.0
11042,13303,12,1,100.0
11042,13303,14,9,11.11111111111111
11042,13303,15,1,100.0
11042,13342,11,1,0.0
11042,13487,6,7,0.0
11042,13487,7,2,0.0
11042,13487,10,30,3.3333333333333335
11042,13487,12,1,100.0
11042,13487,13,16,0.0
11042,13487,16,11,9.090909090909092
11042,13487,17,1,100.0
11042,13487,18,7,14.285714285714285
11042,13487,19,10,40.0
11042,13487,20,1,100.0
11042,13577,9,12,0.0
11042,13577,11,1,0.0
11042,13930,1,1,100.0
11042,13930,5,21,4.761904761904762
11042,13930,6,51,0.0
11042,13930,7,2,50.0
11042,13930,8,39,5.128205128205128
11042,13930,9,3,66.66666666666666
11042,13930,10,43,2.3255813953488373
11042,13930,11,5,60.0
11042,13930,12,27,3.7037037037037033
11042,13930,13,4,75.0
11042,13930,14,37,8.108108108108109
11042,13930,15,18,22.22222222222222
11042,13930,16,49,20.408163265306122
11042,13930,17,32,53.125
11042,13930,18,26,26.923076923076923
11042,13930,19,26,30.76923076923077
11042,13930,20,11,54.54545454545454
11042,13930,21,4,50.0
11042,13930,22,2,100.0
11042,13930,23,1,100.0
11042,14100,5,17,0.0
11042,14100,6,18,0.0
11042,14100,7,12,8.333333333333332
11042,14100,10,3,0.0
11042,14100,12,22,0.0
11042,14100,13,1,0.0
11042,14100,14,1,100.0
11042,14100,15,7,28.57142857142857
11042,14100,16,24,41.66666666666667
11042,14100,17,5,80.0
11042,14100,18,3,100.0
11042,14100,19,1,100.0
11042,14107,11,5,0.0
11042,14107,12,2,0.0
11042,14107,15,1,100.0
11042,14107,16,6,0.0
11042,14107,17,14,64.28571428571429
11042,14107,18,1,100.0
11042,14107,20,5,0.0
11042,14107,21,10,0.0
11042,14107,22,1,0.0
11042,14107,23,1,100.0
11042,14492,7,15,0.0
11042,14492,8,5,40.0
11042,14492,9,1,100.0
11042,14492,18,1,100.0
11042,14635,7,11,0.0
11042,14635,8,1,100.0
11042,14635,14,21,9.523809523809524
11042,14635,17,1,100.0
11042,14747,6,15,0.0
11042,14747,7,7,14.285714285714285
11042,14747,18,13,0.0
11042,14747,19,11,36.36363636363637
11042,14747,20,1,100.0
11042,14747,21,1,100.0
11042,14771,6,30,0.0
11042,14771,8,6,0.0
11042,14771,17,15,6.666666666666667
11042,14771,18,2,50.0
11042,14771,19,3,0.0
11042,14771,22,1,100.0
11042,14986,17,1,0.0
11042,15016,2,1,100.0
11042,15016,6,4,0.0
11042,15016,8,24,0.0
11042,15016,9,2,100.0
11042,15016,12,12,0.0
11042,15016,17,1,100.0
11042,15016,19,9,0.0
11042,15016,20,13,30.76923076923077
11042,15016,21,3,33.33333333333333
11042,15304,5,14,0.0
11042,15304,6,2,0.0
11042,15304,12,1,0.0
11042,15304,13,15,6.666666666666667
11042,15304,15,13,7.6923076923076925
11042,15304,16,1,0.0
11042,15304,18,8,0.0
11042,15304,19,4,0.0
11042,15304,22,1,100.0
11049,10599,10,1,0.0
11049,11298,4,20,0.0
11049,11298,5,8,25.0
11049,11298,6,1,0.0
11049,11298,10,29,13.793103448275861
11049,11298,12,1,100.0
11049,11298,14,28,7.142857142857142
11049,11298,15,1,100.0
11049,11298,16,1,100.0
11049,11298,17,5,20.0
11049,11298,18,19,0.0
11049,11298,19,3,100.0
11049,11298,20,1,100.0
11049,11298,21,1,100.0
11057,10135,10,2,0.0
11057,10135,11,6,16.666666666666664
11057,10135,12,21,4.761904761904762
11057,10135,13,1,100.0
11057,10135,16,19,5.263157894736842
11057,10135,17,9,22.22222222222222
11057,10135,18,2,50.0
11057,10135,19,7,0.0
11057,10135,20,20,15.0
11057,10135,21,3,66.66666666666666
11057,10208,13,1,0.0
11057,10257,8,6,0.0
11057,10257,9,3,0.0
11057,10257,10,20,0.0
11057,10257,11,1,0.0
11057,10257,12,4,0.0
11057,10257,13,23,4.3478260869565215
11057,10257,14,10,30.0
11057,10257,15,1,100.0
11057,10257,19,13,0.0
11057,10257,20,13,38.46153846153847
11057,10257,21,3,100.0
11057,10257,23,1,100.0
11057,10397,5,30,0.0
11057,10397,6,22,0.0
11057,10397,7,16,25.0
11057,10397,8,47,2.127659574468085
11057,10397,9,27,0.0
11057,10397,10,6,33.33333333333333
11057,10397,11,36,5.555555555555555
11057,10397,12,21,4.761904761904762
11057,10397,13,26,0.0
11057,10397,14,13,53.84615384615385
11057,10397,15,22,9.090909090909092
11057,10397,16,17,11.76470588235294
11057,10397,17,15,6.666666666666667
11057,10397,18,25,28.000000000000004
11057,10397,19,15,26.666666666666668
11057,10397,20,1,100.0
11057,10397,21,19,0.0
11057,10397,22,9,33.33333333333333
11057,10397,23,2,100.0
11057,10408,13,28,3.571428571428571
11057,10408,14,2,100.0
11057,10423,9,15,0.0
11057,10423,10,13,7.6923076923076925
11057,10423,11,1,0.0
11057,10423,12,2,50.0
11057,10423,13,18,0.0
11057,10423,14,10,40.0
11057,10423,15,8,75.0
11057,10423,16,1,100.0
11057,10423,17,8,0.0
11057,10423,18,1,0.0
11057,10423,19,13,0.0
11057,10423,20,6,16.666666666666664
11057,10423,21,18,5.555555555555555
11057,10423,22,11,36.36363636363637
11057,10423,23,2,100.0
11057,10431,10,1,0.0
11057,10431,12,17,0.0
11057,10431,16,1,0.0
11057,10431,17,15,6.666666666666667
11057,10431,18,9,33.33333333333333
11057,10431,19,25,24.0
11057,10431,20,8,0.0
11057,10431,21,18,11.11111111111111
11057,10431,22,11,27.27272727272727
11057,10431,23,4,100.0
11057,10434,9,7,0.0
11057,10434,10,23,4.3478260869565215
11057,10434,15,29,3.4482758620689653
11057,10434,19,8,0.0
11057,10434,20,9,11.11111111111111
11057,10434,21,10,0.0
11057,10434,22,2,100.0
11057,10434,23,1,100.0
11057,10529,4,1,100.0
11057,10529,7,8,0.0
11057,10529,8,20,0.0
11057,10529,9,1,0.0
11057,10529,10,6,16.666666666666664
11057,10529,11,3,0.0
11057,10529,12,20,0.0
11057,10529,13,2,50.0
11057,10529,14,7,0.0
11057,10529,16,14,7.142857142857142
11057,10529,17,6,83.33333333333334
11057,10529,18,4,50.0
11057,10529,19,2,100.0
11057,10529,20,5,40.0
11057,10529,21,15,20.0
11057,10529,22,12,66.66666666666666
11057,10529,23,1,100.0
11057,10581,9,6,0.0
11057,10581,10,21,4.761904761904762
11057,10581,11,2,50.0
11057,10581,12,1,0.0
11057,10581,13,25,0.0
11057,10581,14,1,100.0
11057,10581,15,1,100.0
11057,10581,17,1,100.0
11057,10599,7,1,0.0
11057,10599,8,28,0.0
11057,10599,9,9,11.11111111111111
11057,10599,10,10,10.0
11057,10599,11,8,12.5
11057,10599,12,1,0.0
11057,10599,13,14,7.142857142857142
11057,10599,14,2,100.0
11057,10599,16,22,13.636363636363635
11057,10599,17,8,25.0
11057,10599,20,24,0.0
11057,10599,21,17,11.76470588235294
11057,10599,22,14,21.428571428571427
11057,10599,23,3,0.0
11057,10693,0,2,100.0
11057,10693,5,1,100.0
11057,10693,6,1,0.0
11057,10693,7,11,0.0
11057,10693,8,21,9.523809523809524
11057,10693,9,1,100.0
11057,10693,10,36,0.0
11057,10693,11,11,9.090909090909092
11057,10693,12,21,4.761904761904762
11057,10693,13,10,30.0
11057,10693,14,33,3.0303030303030303
11057,10693,15,3,66.66666666666666
11057,10693,16,18,5.555555555555555
11057,10693,17,12,33.33333333333333
11057,10693,18,9,22.22222222222222
11057,10693,19,24,20.833333333333336
11057,10693,20,3,100.0
11057,10693,21,7,0.0
11057,10693,22,20,15.0
11057,10693,23,8,75.0
11057,10721,5,26,0.0
11057,10721,6,3,33.33333333333333
11057,10721,7,8,0.0
11057,10721,8,6,0.0
11057,10721,9,6,0.0
11057,10721,10,33,9.090909090909092
11057,10721,11,10,20.0
11057,10721,12,22,27.27272727272727
11057,10721,13,20,45.0
11057,10721,14,28,53.57142857142857
11057,10721,15,30,76.66666666666667
11057,10721,16,16,87.5
11057,10721,17,10,50.0
11057,10721,18,42,47.61904761904761
11057,10721,19,23,65.21739130434783
11057,10721,20,11,45.45454545454545
11057,10721,21,14,14.285714285714285
11057,10721,22,4,100.0
11057,10721,23,1,100.0
11057,10781,0,2,100.0
11057,10781,15,16,6.25
11057,10781,16,11,0.0
11057,10781,17,1,100.0
11057,10781,21,16,0.0
11057,10781,22,10,10.0
11057,10781,23,2,100.0
11057,10785,11,8,0.0
11057,10785,12,21,0.0
11057,10785,13,1,100.0
11057,10785,15,21,9.523809523809524
11057,10785,16,9,11.11111111111111
11057,10792,8,1,0.0
11057,10792,9,7,0.0
11057,10792,10,23,0.0
11057,10792,11,7,0.0
11057,10792,12,1,0.0
11057,10792,15,3,33.33333333333333
11057,10792,16,21,28.57142857142857
11057,10792,17,3,66.66666666666666
11057,10792,18,2,100.0
11057,10792,19,14,0.0
11057,10792,20,5,20.0
11057,10792,21,1,100.0
11057,10792,22,10,40.0
11057,10821,6,1,0.0
11057,10821,7,13,0.0
11057,10821,8,44,4.545454545454546
11057,10821,9,12,0.0
11057,10821,10,2,50.0
11057,10821,11,8,0.0
11057,10821,12,21,0.0
11057,10821,13,12,0.0
11057,10821,14,12,8.333333333333332
11057,10821,15,8,12.5
11057,10821,16,29,3.4482758620689653
11057,10821,17,14,28.57142857142857
11057,10821,18,16,50.0
11057,10821,19,13,23.076923076923077
11057,10821,20,11,18.181818181818183
11057,10821,21,23,13.043478260869565
11057,10821,22,6,16.666666666666664
11057,10821,23,5,40.0
11057,10849,9,16,6.25
11057,10849,10,1,100.0
11057,10868,0,2,100.0
11057,10868,1,1,100.0
11057,10868,12,4,0.0
11057,10868,13,9,0.0
11057,10868,21,13,0.0
11057,10868,22,10,0.0
11057,10868,23,2,50.0
11057,10874,11,7,0.0
11057,10874,12,19,0.0
11057,10874,13,4,75.0
11057,10874,15,3,0.0
11057,10874,16,25,12.0
11057,10874,17,3,66.66666666666666
11057,10874,18,23,4.3478260869565215
11057,10874,19,8,62.5
11057,10874,20,9,11.11111111111111
11057,10874,21,11,0.0
11057,10874,22,3,100.0
11057,10980,8,6,0.0
11057,10980,9,1,0.0
11057,10980,11,21,0.0
11057,10980,15,27,7.4074074074074066
11057,10980,16,3,33.33333333333333
11057,10994,7,7,0.0
11057,10994,8,20,15.0
11057,10994,10,2,50.0
11057,10994,11,8,25.0
11057,10994,12,21,9.523809523809524
11057,10994,13,9,11.11111111111111
11057,10994,14,9,33.33333333333333
11057,10994,15,21,9.523809523809524
11057,10994,16,8,25.0
11057,10994,17,19,21.052631578947366
11057,10994,18,9,33.33333333333333
11057,10994,19,19,10.526315789473683
11057,10994,20,8,12.5
11057,10994,21,16,18.75
11057,10994,22,15,46.666666666666664
11057,10994,23,5,80.0
11057,11003,5,1,100.0
11057,11003,21,18,5.555555555555555
11057,11003,22,9,33.33333333333333
11057,11003,23,2,100.0
11057,11042,0,1,100.0
11057,11042,8,4,0.0
11057,11042,9,12,0.0
11057,11042,10,12,0.0
11057,11042,11,1,100.0
11057,11042,12,1,100.0
11057,11042,13,8,0.0
11057,11042,14,22,4.545454545454546
11057,11042,15,6,0.0
11057,11042,16,8,0.0
11057,11042,17,7,0.0
11057,11042,18,19,5.263157894736842
11057,11042,19,4,75.0
11057,11042,20,6,0.0
11057,11042,21,17,5.88235294117647
11057,11042,22,11,54.54545454545454
11057,11042,23,3,100.0
11057,11066,8,9,0.0
11057,11066,10,24,0.0
11057,11066,11,5,20.0
11057,11066,12,21,9.523809523809524
11057,11066,13,1,100.0
11057,11066,14,2,50.0
11057,11066,15,8,0.0
11057,11066,16,16,12.5
11057,11066,17,14,21.428571428571427
11057,11066,18,6,33.33333333333333
11057,11066,19,10,0.0
11057,11066,20,11,36.36363636363637
11057,11066,21,19,5.263157894736842
11057,11066,22,13,46.15384615384615
11057,11146,8,5,20.0
11057,11146,9,4,25.0
11057,11146,10,20,0.0
11057,11146,11,1,0.0
11057,11146,14,6,33.33333333333333
11057,11146,15,20,10.0
11057,11146,16,2,50.0
11057,11146,17,1,0.0
11057,11146,18,8,25.0
11057,11146,20,1,100.0
11057,11146,21,12,0.0
11057,11146,22,12,33.33333333333333
11057,11146,23,5,100.0
11057,11193,4,1,100.0
11057,11193,8,9,11.11111111111111
11057,11193,9,8,0.0
11057,11193,10,12,0.0
11057,11193,12,13,7.6923076923076925
11057,11193,13,2,0.0
11057,11193,15,5,0.0
11057,11193,16,18,16.666666666666664
11057,11193,17,14,14.285714285714285
11057,11193,18,13,15.384615384615385
11057,11193,19,9,44.44444444444444
11057,11193,20,3,100.0
11057,11193,21,19,10.526315789473683
11057,11193,22,8,25.0
11057,11193,23,3,66.66666666666666
11057,11252,8,7,0.0
11057,11252,9,2,50.0
11057,11252,10,21,0.0
11057,11252,11,8,12.5
11057,11252,12,1,0.0
11057,11252,13,9,0.0
11057,11252,14,18,22.22222222222222
11057,11252,15,2,50.0
11057,11252,16,25,16.0
11057,11252,17,4,75.0
11057,11252,20,1,0.0
11057,11252,21,17,0.0
11057,11252,22,9,44.44444444444444
11057,11252,23,2,100.0
11057,11259,13,17,5.88235294117647
11057,11259,15,3,0.0
11057,11259,16,9,0.0
11057,11259,17,1,0.0
11057,11259,18,4,50.0
11057,11267,9,7,0.0
11057,11267,10,20,0.0
11057,11267,11,3,33.33333333333333
11057,11267,15,9,0.0
11057,11267,16,17,23.52941176470588
11057,11267,17,9,11.11111111111111
11057,11267,18,23,17.391304347826086
11057,11267,19,17,17.647058823529413
11057,11267,20,11,45.45454545454545
11057,11267,21,3,66.66666666666666
11057,11267,23,1,100.0
11057,11278,0,1,100.0
11057,11278,7,24,20.833333333333336
11057,11278,8,5,40.0
11057,11278,9,28,10.714285714285714
11057,11278,10,2,100.0
11057,11278,11,26,7.6923076923076925
11057,11278,12,4,100.0
11057,11278,14,26,30.76923076923077
11057,11278,15,1,100.0
11057,11278,16,10,30.0
11057,11278,17,19,31.57894736842105
11057,11278,18,26,30.76923076923077
11057,11278,19,5,100.0
11057,11278,20,26,15.384615384615385
11057,11278,21,20,20.0
11057,11278,22,14,57.14285714285714
11057,11278,23,1,100.0
11057,11292,7,8,0.0
11057,11292,8,51,1.9607843137254901
11057,11292,9,1,100.0
11057,11292,10,1,0.0
11057,11292,11,8,0.0
11057,11292,12,19,0.0
11057,11292,13,9,22.22222222222222
11057,11292,14,1,100.0
11057,11292,15,13,7.6923076923076925
11057,11292,16,44,27.27272727272727
11057,11292,17,31,12.903225806451612
11057,11292,18,15,53.333333333333336
11057,11292,20,16,12.5
11057,11292,21,11,27.27272727272727
11057,11292,22,3,100.0
11057,11298,5,29,3.4482758620689653
11057,11298,6,1,100.0
11057,11298,7,9,33.33333333333333
11057,11298,8,22,0.0
11057,11298,9,9,0.0
11057,11298,10,21,4.761904761904762
11057,11298,11,9,0.0
11057,11298,12,31,12.903225806451612
11057,11298,13,31,12.903225806451612
11057,11298,14,23,17.391304347826086
11057,11298,15,24,16.666666666666664
11057,11298,16,15,46.666666666666664
11057,11298,17,2,50.0
11057,11298,18,26,19.230769230769234
11057,11298,19,18,0.0
11057,11298,20,6,50.0
11057,11298,21,23,30.434782608695656
11057,11298,22,10,0.0
11057,11298,23,2,100.0
11057,11423,8,1,0.0
11057,11423,9,1,0.0
11057,11423,15,21,9.523809523809524
11057,11423,16,8,37.5
11057,11423,17,1,100.0
11057,11423,21,17,0.0
11057,11423,22,9,44.44444444444444
11057,11423,23,4,100.0
11057,11433,5,19,0.0
11057,11433,6,11,0.0
11057,11433,7,8,0.0
11057,11433,8,17,0.0
11057,11433,9,33,0.0
11057,11433,10,2,50.0
11057,11433,11,4,25.0
11057,11433,12,20,5.0
11057,11433,13,35,8.571428571428571
11057,11433,14,12,0.0
11057,11433,15,7,71.42857142857143
11057,11433,16,18,11.11111111111111
11057,11433,17,40,12.5
11057,11433,18,2,100.0
11057,11433,19,16,6.25
11057,11433,20,8,0.0
11057,11433,21,20,30.0
11057,11433,22,11,36.36363636363637
11057,11481,8,7,0.0
11057,11481,9,1,100.0
11057,11481,10,21,0.0
11057,11481,11,1,0.0
11057,11481,13,8,12.5
11057,11481,16,14,7.142857142857142
11057,11481,17,12,16.666666666666664
11057,11481,18,4,75.0
11057,11481,22,1,0.0
11057,11617,15,1,0.0
11057,11617,16,1,0.0
11057,11617,19,15,0.0
11057,11617,20,9,22.22222222222222
11057,11617,21,6,83.33333333333334
11057,11618,3,1,100.0
11057,11618,6,27,0.0
11057,11618,7,10,10.0
11057,11618,8,2,50.0
11057,11618,9,30,0.0
11057,11618,10,24,0.0
11057,11618,11,30,6.666666666666667
11057,11618,12,4,75.0
11057,11618,13,23,8.695652173913043
11057,11618,14,8,12.5
11057,11618,15,24,20.833333333333336
11057,11618,16,7,28.57142857142857
11057,11618,17,2,50.0
11057,11618,18,18,11.11111111111111
11057,11618,19,33,9.090909090909092
11057,11618,20,20,50.0
11057,11618,21,9,100.0
11057,11618,22,3,100.0
11057,11618,23,1,100.0
11057,11624,8,17,0.0
11057,11624,9,7,14.285714285714285
11057,11624,10,3,33.33333333333333
11057,11624,11,10,20.0
11057,11624,12,18,0.0
11057,11624,13,4,0.0
11057,11624,14,9,22.22222222222222
11057,11624,15,21,9.523809523809524
11057,11641,0,1,100.0
11057,11641,9,8,0.0
11057,11641,10,22,13.636363636363635
11057,11641,21,14,0.0
11057,11641,22,10,0.0
11057,11641,23,3,100.0
11057,11697,5,27,3.7037037037037033
11057,11697,6,4,0.0
11057,11697,7,7,14.285714285714285
11057,11697,8,22,4.545454545454546
11057,11697,9,7,0.0
11057,11697,10,46,0.0
11057,11697,11,2,100.0
11057,11697,12,1,0.0
11057,11697,13,12,25.0
11057,11697,14,9,22.22222222222222
11057,11697,15,2,50.0
11057,11697,16,11,18.181818181818183
11057,11697,17,5,40.0
11057,11697,18,22,13.636363636363635
11057,11697,19,10,20.0
11057,11697,20,9,33.33333333333333
11057,11697,21,18,5.555555555555555
11057,11697,22,9,33.33333333333333
11057,11697,23,4,100.0
11057,11953,21,1,0.0
11057,11953,22,1,0.0
11057,11973,11,8,0.0
11057,11973,12,21,0.0
11057,11973,13,1,100.0
11057,11973,15,16,0.0
11057,11973,16,12,25.0
11057,11973,17,2,50.0
11057,11973,21,17,0.0
11057,11973,22,12,25.0
11057,11973,23,1,100.0
11057,11986,8,8,0.0
11057,11986,10,15,6.666666666666667
11057,11986,11,1,100.0
11057,11986,12,1,100.0
11057,11986,13,13,7.6923076923076925
11057,11986,14,15,26.666666666666668
11057,11986,15,3,66.66666666666666
11057,11986,19,20,10.0
11057,11986,20,5,0.0
11057,11986,21,3,100.0
11057,11986,22,2,100.0
11057,11995,10,1,0.0
11057,11995,15,7,0.0
11057,11995,16,11,9.090909090909092
11057,11995,17,17,5.88235294117647
11057,11995,18,11,36.36363636363637
11057,11995,19,17,5.88235294117647
11057,11995,20,12,25.0
11057,11995,21,14,7.142857142857142
11057,11995,22,15,20.0
11057,11995,23,3,33.33333333333333
11057,11996,14,6,0.0
11057,11996,15,3,33.33333333333333
11057,11996,17,23,0.0
11057,11996,18,5,60.0
11057,11996,19,21,4.761904761904762
11057,11996,20,8,25.0
11057,11996,21,9,22.22222222222222
11057,11996,22,19,10.526315789473683
11057,11996,23,5,60.0
11057,12124,10,29,0.0
11057,12124,11,1,0.0
11057,12124,12,7,0.0
11057,12124,13,22,4.545454545454546
11057,12124,14,1,100.0
11057,12124,15,20,0.0
11057,12124,16,9,11.11111111111111
11057,12124,17,1,100.0
11057,12191,19,3,0.0
11057,12191,20,1,100.0
11057,12197,7,7,0.0
11057,12197,8,19,5.263157894736842
11057,12197,9,1,100.0
11057,12197,10,18,0.0
11057,12197,11,4,75.0
11057,12197,12,1,100.0
11057,12197,14,25,4.0
11057,12197,15,3,66.66666666666666
11057,12197,16,2,100.0
11057,12197,17,14,0.0
11057,12197,18,8,12.5
11057,12197,19,5,100.0
11057,12197,20,1,100.0
11057,12197,21,1,100.0
11057,12197,22,1,100.0
11057,12217,0,1,100.0
11057,12217,7,7,0.0
11057,12217,8,18,0.0
11057,12217,9,9,44.44444444444444
11057,12217,10,23,8.695652173913043
11057,12217,12,1,100.0
11057,12217,17,18,11.11111111111111
11057,12217,18,9,33.33333333333333
11057,12217,19,1,100.0
11057,12217,22,25,16.0
11057,12217,23,4,100.0
11057,12264,5,17,0.0
11057,12264,6,1,100.0
11057,12264,7,8,0.0
11057,12264,8,22,4.545454545454546
11057,12264,9,5,0.0
11057,12264,10,12,8.333333333333332
11057,12264,11,8,0.0
11057,12264,12,21,0.0
11057,12264,13,1,0.0
11057,12264,14,17,5.88235294117647
11057,12264,15,1,100.0
11057,12264,17,18,11.11111111111111
11057,12264,18,11,45.45454545454545
11057,12264,19,17,5.88235294117647
11057,12264,20,1,100.0
11057,12264,21,1,0.0
11057,12264,23,1,100.0
11057,12266,0,1,100.0
11057,12266,4,1,100.0
11057,12266,6,26,0.0
11057,12266,7,11,9.090909090909092
11057,12266,8,36,0.0
11057,12266,9,1,100.0
11057,12266,10,2,100.0
11057,12266,11,7,28.57142857142857
11057,12266,12,21,4.761904761904762
11057,12266,14,1,100.0
11057,12266,15,9,22.22222222222222
11057,12266,17,9,0.0
11057,12266,18,14,0.0
11057,12266,19,6,33.33333333333333
11057,12266,20,18,11.11111111111111
11057,12266,21,8,12.5
11057,12266,22,2,50.0
11057,12323,7,6,0.0
11057,12323,8,24,8.333333333333332
11057,12323,9,7,0.0
11057,12323,10,19,5.263157894736842
11057,12323,11,9,11.11111111111111
11057,12323,12,19,0.0
11057,12323,13,9,22.22222222222222
11057,12323,14,6,16.666666666666664
11057,12323,15,14,7.142857142857142
11057,12323,16,14,64.28571428571429
11057,12323,17,23,13.043478260869565
11057,12323,18,10,50.0
11057,12323,19,19,0.0
11057,12323,20,6,33.33333333333333
11057,12323,21,19,15.789473684210526
11057,12323,22,13,23.076923076923077
11057,12323,23,3,66.66666666666666
11057,12339,8,5,0.0
11057,12339,9,12,0.0
11057,12339,10,12,0.0
11057,12339,11,7,14.285714285714285
11057,12339,12,10,10.0
